State,Grade,Standard ID,Standard Text,Project Name,Course Name,Match Rationale
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,3.6 Superfan,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.1 Dream Machine,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.1 Special Request,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.2 Gabby the Chatbot,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.2 Time Loop,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.3 Horoscope,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.3 Mystery Manor,Web Development,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.3 Portal Puzzle,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.4 Collaborative Sentence,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.4 Feeding Frenzy,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.5 Target Practice,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.5 Wizard Batttle,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.6 Passion Project,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,4.6 Rock Paper Scissors,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,5.1 Video Prompter,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,5.1 Virtual Pet,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,5.2 Color Challenge,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,5.2 Pinball Champion,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,5.3 Search and Rescue,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,5.3 Trick Challenge,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,5.4 Lightning Round,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,5.4 Photo Shoot,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,5.5 Dance Creator,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,5.5 Final Lap,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,5.6 Detective,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,5.6 Passion Project,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,6.1 Emoji Quilts,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,6.2 Super Emoji Quilts,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,6.3 Disco Dancer,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,6.4 ASCII Pets,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,Capstone #1 Business Founder,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,Capstone #2 Interview an Innovator,CS Connections with VR,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.4,Differentiate between flowcharts and pseudocode.,Capstone #2 Media Recommender,Intro to Python,"Matched CSTA 0.20; shared tokens pseudocode, flowcharts"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",0.5 Coding Superheroes,CS Connections with VR,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",0.6 Data Comes to Life,CS Connections with VR,Matched CSTA 0.06; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",0.7 VR Tutorial,CS Connections with VR,Matched CSTA 0.08; shared tokens identify
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",1.1 Fortune Teller,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",1.2 Interactive Story,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",1.2 Interactive Story,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",1.3 User Namer,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",1.3 User Namer,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",1.4 Movie Trailer,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",1.4 Movie Trailer,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",1.5 Big Debut,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",1.5 Big Debut,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",1.6 Speaking Style,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",1.6 Speaking Style,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.1 Can I Take Your Order?,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.1 Can I Take Your Order?,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.2 Animal Trainer,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.2 The G.O.A.T.,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.2 The G.O.A.T.,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.3 Island Survivors,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.3 The Great Race,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.3 The Great Race,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.4 Dream House,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.","2.4 I Want It, I Bought It",Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.","2.4 I Want It, I Bought It",Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.5 Scavenger Hunt,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.5 Sports Reporter,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.5 Sports Reporter,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.6 Number Trick,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.6 Number Trick,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",2.6 Passion Project,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.1 Into the TV,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.1 Snack Shack,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.1 Snack Shack,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.2 Text Adventure,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.2 Text Adventure,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.2 Time Traveler,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.3 Clubhouse,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.3 Trivia Countdown,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.3 Trivia Countdown,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.4 Ask the Expert,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.4 Ask the Expert,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.4 Spot the Bot,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.5 Hidden Treasure,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.5 Riddle Keeper,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.5 Riddle Keeper,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.6 Passion Project,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.6 Superfan,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",3.6 Superfan,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.1 Digital Pet,Web Development,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.1 Dream Machine,CS Connections with VR,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.1 Dream Machine,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.1 Special Request,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.1 Special Request,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.2 Gabby the Chatbot,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.2 Gabby the Chatbot,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.2 Postify,Web Development,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.2 Time Loop,CS Connections with VR,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.2 Time Loop,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.3 Horoscope,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.3 Horoscope,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.3 Mystery Manor,Web Development,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.3 Mystery Manor,Web Development,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.3 Portal Puzzle,CS Connections with VR,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.3 Portal Puzzle,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.4 Collaborative Sentence,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.4 Collaborative Sentence,Intro to Python,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.4 Feeding Frenzy,CS Connections with VR,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.4 Feeding Frenzy,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.4 Personality Quizmaker,Web Development,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.5 Passion Project,Web Development,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.5 Target Practice,CS Connections with VR,"Matched CSTA 0.15; shared tokens use, algorithms"
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.5 Target Practice,CS Connections with VR,Matched CSTA 0.07; shared tokens make
AL,6,DLCS18.6.5,"Identify algorithms that make use of sequencing, selection or iteration.",4.5 Wizard Batttle,Intro to Python,"Matched CSTA 0.15; shared tokens use, algorithms"
